age,job,marital,education,default,balance,housing,loan,contact,poutcome,Target,avgloginspermonth,AvgSessiontime,bounceRate,successrate,timeontask,featureusagescore
45,unknown,married,unknown,no,356,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,586,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,850,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,technician,single,unknown,no,7108,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
45,blue-collar,single,unknown,no,816,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,technician,married,unknown,no,1938,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,909,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
45,unknown,married,unknown,no,19706,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,admin.,married,unknown,no,323,no,no,telephone,other,no,15,130,0.3,0.7,90,0.8
45,management,married,unknown,no,169,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,unemployed,married,unknown,no,490,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,management,married,unknown,no,2466,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,349,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
45,admin.,married,unknown,no,13562,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
45,unknown,divorced,unknown,no,0,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
45,admin.,married,unknown,no,-299,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,-72,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,23,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,admin.,married,unknown,no,2033,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,services,married,unknown,no,8319,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,technician,divorced,unknown,no,1823,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
45,admin.,married,unknown,no,5511,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
45,technician,married,unknown,no,886,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
45,technician,married,unknown,no,886,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
45,blue-collar,married,unknown,no,1529,yes,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
45,admin.,married,unknown,no,2033,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
45,student,single,unknown,no,1527,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
45,management,married,unknown,no,2724,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
46,management,divorced,unknown,no,2,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,1044,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,management,single,unknown,no,1527,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,services,married,unknown,no,80,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,401,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,entrepreneur,married,unknown,no,1481,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,entrepreneur,married,unknown,no,242,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,entrepreneur,married,unknown,no,676,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,300,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,divorced,unknown,no,103,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,admin.,single,unknown,yes,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,married,unknown,no,626,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,-619,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,2296,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,2505,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,613,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,2367,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,housemaid,married,unknown,no,1035,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,management,single,unknown,no,312,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,single,unknown,no,63,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,626,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,services,divorced,unknown,no,3390,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,83,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,admin.,married,unknown,no,2115,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,2911,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,990,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,admin.,married,unknown,no,76,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,admin.,single,unknown,no,2273,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,55,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,admin.,married,unknown,no,0,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,802,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,divorced,unknown,no,2391,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,entrepreneur,married,unknown,no,4,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,876,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,209,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,8,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,married,unknown,no,312,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,0,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,677,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
46,services,married,unknown,no,12839,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,self-employed,married,unknown,no,-257,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
46,technician,married,unknown,no,557,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,638,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,single,unknown,no,578,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,802,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
46,services,divorced,unknown,no,973,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,married,unknown,no,304,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,unknown,married,unknown,no,677,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
46,admin.,married,unknown,no,1106,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
46,services,married,unknown,no,854,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,married,unknown,no,605,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,services,single,unknown,no,454,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,technician,married,unknown,no,3914,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,3082,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,9328,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
46,blue-collar,married,unknown,no,842,yes,no,telephone,unknown,yes,8,50,0.8,0.2,210,0.3
46,admin.,single,unknown,no,306,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,admin.,married,unknown,no,-1092,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,services,married,unknown,no,72,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
46,blue-collar,married,unknown,no,336,yes,no,cellular,other,yes,8,50,0.8,0.2,210,0.3
46,admin.,married,unknown,no,2033,no,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
46,management,married,unknown,no,2466,no,no,telephone,failure,yes,8,50,0.8,0.2,210,0.3
46,admin.,married,unknown,no,5511,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
46,technician,married,unknown,no,3308,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
46,student,single,unknown,no,1527,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
46,technician,married,unknown,no,3308,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
47,blue-collar,married,unknown,no,1506,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,306,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,28,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,technician,married,unknown,no,178,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,self-employed,married,unknown,no,935,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,technician,married,unknown,no,2106,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,entrepreneur,married,unknown,no,209,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,733,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,admin.,married,unknown,no,0,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,technician,single,unknown,no,77,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,entrepreneur,married,unknown,yes,-1445,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,1045,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,584,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,-345,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,services,married,unknown,no,4822,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,technician,single,unknown,no,-213,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,technician,married,unknown,no,-598,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,61,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,3460,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,750,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,150,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,1046,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,management,divorced,unknown,no,582,yes,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,1728,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,single,unknown,no,2443,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,1880,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,admin.,married,unknown,no,989,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,12245,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,management,divorced,unknown,no,184,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,student,single,unknown,no,107,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,496,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,555,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,services,married,unknown,no,1229,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,30,no,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,technician,married,unknown,no,751,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,2458,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,4567,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
47,entrepreneur,married,unknown,no,1179,yes,yes,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,194,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,301,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,270,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,1660,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,services,married,unknown,no,11,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,497,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,yes,162,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
47,services,married,unknown,yes,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,4189,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
47,management,married,unknown,no,641,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,admin.,married,unknown,no,0,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
47,management,married,unknown,no,1128,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,677,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
47,entrepreneur,married,unknown,no,1481,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
47,services,married,unknown,no,12839,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
47,technician,divorced,unknown,no,442,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,entrepreneur,married,unknown,no,0,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,170,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,1044,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
47,blue-collar,married,unknown,no,878,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,entrepreneur,married,unknown,no,676,yes,yes,cellular,failure,no,15,130,0.3,0.7,90,0.8
47,self-employed,married,unknown,no,14,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,married,unknown,no,8,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,single,unknown,no,1819,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
47,unknown,single,unknown,no,172,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
47,admin.,married,unknown,no,66,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
47,unknown,married,unknown,no,677,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
47,services,single,unknown,no,1784,no,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
47,admin.,married,unknown,no,66,no,no,cellular,success,no,15,130,0.3,0.7,90,0.8
47,services,divorced,unknown,no,973,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
48,services,married,unknown,no,1705,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,131,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,management,divorced,unknown,no,549,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,single,unknown,no,71,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,admin.,divorced,unknown,no,244,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,entrepreneur,married,unknown,no,2550,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,67,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,1103,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,services,married,unknown,no,1155,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,54,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,100,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,2201,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,2005,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,460,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,598,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,entrepreneur,married,unknown,no,3233,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,74,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,5543,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,services,single,unknown,no,5095,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,unknown,married,unknown,no,3940,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,self-employed,single,unknown,no,0,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,unknown,married,unknown,no,2261,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,single,unknown,no,2961,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,279,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,5176,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,unknown,married,unknown,no,286,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,970,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,617,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,113,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,admin.,married,unknown,no,3756,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,434,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,unknown,married,unknown,no,3,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,unknown,married,unknown,no,558,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,2499,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,student,single,unknown,no,1279,no,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
48,technician,married,unknown,no,2106,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,7861,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,375,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,439,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
48,management,divorced,unknown,no,343,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,married,unknown,no,459,no,no,cellular,other,no,15,130,0.3,0.7,90,0.8
48,unemployed,single,unknown,no,11298,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,management,single,unknown,no,1009,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
48,management,married,unknown,no,0,yes,no,cellular,other,no,15,130,0.3,0.7,90,0.8
48,admin.,married,unknown,no,0,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
48,admin.,divorced,unknown,no,-70,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,blue-collar,single,unknown,no,428,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
48,unknown,single,unknown,no,1819,no,no,cellular,failure,yes,8,50,0.8,0.2,210,0.3
48,services,divorced,unknown,no,973,no,no,cellular,success,yes,8,50,0.8,0.2,210,0.3
49,blue-collar,married,unknown,no,154,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,403,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,technician,married,unknown,no,15,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,51,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,retired,married,unknown,no,247,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,management,married,unknown,no,383,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,technician,married,unknown,no,-287,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,1944,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,housemaid,divorced,unknown,no,2754,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,single,unknown,no,2222,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,3096,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,management,married,unknown,no,1401,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,retired,single,unknown,no,332,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,technician,married,unknown,no,1355,yes,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,507,no,yes,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,technician,single,unknown,no,443,no,no,unknown,unknown,no,15,130,0.3,0.7,90,0.8
49,services,married,unknown,no,463,yes,no,telephone,unknown,no,15,130,0.3,0.7,90,0.8
49,management,married,unknown,no,126,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,entrepreneur,divorced,unknown,yes,-701,yes,no,cellular,unknown,yes,8,50,0.8,0.2,210,0.3
49,services,divorced,unknown,no,313,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,2635,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,unknown,married,unknown,no,301,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,admin.,married,unknown,no,1101,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,blue-collar,married,unknown,no,5,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,technician,married,unknown,no,323,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,services,married,unknown,no,1990,yes,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,management,married,unknown,no,0,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
49,services,single,unknown,no,5095,yes,no,cellular,failure,no,15,130,0.3,0.7,90,0.8
49,technician,single,unknown,no,350,no,no,cellular,unknown,no,15,130,0.3,0.7,90,0.8
